outputFn	sessID	date	time	spkrCode	lineType	dialect	gen	envType	age	network	phoneModel	sampleCount	sampleRate
BABEL_OP3_402_13030_20141107_174736_O6_scripted.sph	13030	20141107	174736	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174801_S6_scripted.sph	13030	20141107	174801	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174949_S9_scripted.sph	13030	20141107	174949	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174453_D1_scripted.sph	13030	20141107	174453	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174903_A1_scripted.sph	13030	20141107	174903	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174924_N1_scripted.sph	13030	20141107	174924	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174821_S5_scripted.sph	13030	20141107	174821	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174433_O1_scripted.sph	13030	20141107	174433	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174604_C2_scripted.sph	13030	20141107	174604	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13030_20141107_174808_D3_scripted.sph	13030	20141107	174808	13030	inLine	WESTERN	M	MICROPHONE	17	AXIS	BLACKBERRY	0	8000
BABEL_OP3_402_13664_20140911_161011_M1_scripted.sph	13664	20140911	161011	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160852_T1_scripted.sph	13664	20140911	160852	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160819_O1_scripted.sph	13664	20140911	160819	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161106_S5_scripted.sph	13664	20140911	161106	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160809_R1_scripted.sph	13664	20140911	160809	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161229_S7_scripted.sph	13664	20140911	161229	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161136_S3_scripted.sph	13664	20140911	161136	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160945_C2_scripted.sph	13664	20140911	160945	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161030_S2_scripted.sph	13664	20140911	161030	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160839_D1_scripted.sph	13664	20140911	160839	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160900_O2_scripted.sph	13664	20140911	160900	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161055_D3_scripted.sph	13664	20140911	161055	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161115_T2_scripted.sph	13664	20140911	161115	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161240_S9_scripted.sph	13664	20140911	161240	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161020_O6_scripted.sph	13664	20140911	161020	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161157_A1_scripted.sph	13664	20140911	161157	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161209_S4_scripted.sph	13664	20140911	161209	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160952_O3_scripted.sph	13664	20140911	160952	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161039_O5_scripted.sph	13664	20140911	161039	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161001_C4_scripted.sph	13664	20140911	161001	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160934_C1_scripted.sph	13664	20140911	160934	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160829_O8_scripted.sph	13664	20140911	160829	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161048_S6_scripted.sph	13664	20140911	161048	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161149_S1_scripted.sph	13664	20140911	161149	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161125_D2_scripted.sph	13664	20140911	161125	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_161218_N1_scripted.sph	13664	20140911	161218	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160845_C6_scripted.sph	13664	20140911	160845	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13664_20140911_160926_S8_scripted.sph	13664	20140911	160926	13664	inLine	WESTERN	F	HOME_OFFICE_MOBILE	29	INDOSAT	MITO	0	8000
BABEL_OP3_402_13709_20150131_164803_O5_scripted.sph	13709	20150131	164803	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164548_O8_scripted.sph	13709	20150131	164548	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164710_C2_scripted.sph	13709	20150131	164710	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164613_C6_scripted.sph	13709	20150131	164613	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164919_S1_scripted.sph	13709	20150131	164919	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164717_O3_scripted.sph	13709	20150131	164717	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_165011_S9_scripted.sph	13709	20150131	165011	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164910_S3_scripted.sph	13709	20150131	164910	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164838_S5_scripted.sph	13709	20150131	164838	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164825_D3_scripted.sph	13709	20150131	164825	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164538_O1_scripted.sph	13709	20150131	164538	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164525_R1_scripted.sph	13709	20150131	164525	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164941_S4_scripted.sph	13709	20150131	164941	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164630_O2_scripted.sph	13709	20150131	164630	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164700_C1_scripted.sph	13709	20150131	164700	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164726_C4_scripted.sph	13709	20150131	164726	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164602_D1_scripted.sph	13709	20150131	164602	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164754_S2_scripted.sph	13709	20150131	164754	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164736_M1_scripted.sph	13709	20150131	164736	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164816_S6_scripted.sph	13709	20150131	164816	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164655_S8_scripted.sph	13709	20150131	164655	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164951_N1_scripted.sph	13709	20150131	164951	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164621_T1_scripted.sph	13709	20150131	164621	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164859_D2_scripted.sph	13709	20150131	164859	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164744_O6_scripted.sph	13709	20150131	164744	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164848_T2_scripted.sph	13709	20150131	164848	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_164927_A1_scripted.sph	13709	20150131	164927	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_13709_20150131_165002_S7_scripted.sph	13709	20150131	165002	13709	inLine	CENTRAL	F	HOME_OFFICE_LANDLINE	47	TELKOM	PANASONIC	0	8000
BABEL_OP3_402_14141_20150215_164157_O6_scripted.sph	14141	20150215	164157	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164148_M1_scripted.sph	14141	20150215	164148	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164032_O2_scripted.sph	14141	20150215	164032	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164418_S7_scripted.sph	14141	20150215	164418	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_163943_O1_scripted.sph	14141	20150215	163943	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164349_A1_scripted.sph	14141	20150215	164349	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164207_S2_scripted.sph	14141	20150215	164207	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164301_T2_scripted.sph	14141	20150215	164301	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164215_O5_scripted.sph	14141	20150215	164215	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164007_D1_scripted.sph	14141	20150215	164007	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_163930_R1_scripted.sph	14141	20150215	163930	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164358_S4_scripted.sph	14141	20150215	164358	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164327_S3_scripted.sph	14141	20150215	164327	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164129_O3_scripted.sph	14141	20150215	164129	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164403_N1_scripted.sph	14141	20150215	164403	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164138_C4_scripted.sph	14141	20150215	164138	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164019_C6_scripted.sph	14141	20150215	164019	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164251_S5_scripted.sph	14141	20150215	164251	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164312_D2_scripted.sph	14141	20150215	164312	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164341_S1_scripted.sph	14141	20150215	164341	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164122_C2_scripted.sph	14141	20150215	164122	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164237_D3_scripted.sph	14141	20150215	164237	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164230_S6_scripted.sph	14141	20150215	164230	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164026_T1_scripted.sph	14141	20150215	164026	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_163953_O8_scripted.sph	14141	20150215	163953	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164111_C1_scripted.sph	14141	20150215	164111	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164101_S8_scripted.sph	14141	20150215	164101	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14141_20150215_164433_S9_scripted.sph	14141	20150215	164433	14141	inLine	CENTRAL	M	STREET	27	INDOSAT	SAMSUNG	0	8000
BABEL_OP3_402_14229_20141108_201741_S8_scripted.sph	14229	20141108	201741	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201829_M1_scripted.sph	14229	20141108	201829	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201819_C4_scripted.sph	14229	20141108	201819	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201908_S6_scripted.sph	14229	20141108	201908	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201630_O8_scripted.sph	14229	20141108	201630	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201643_D1_scripted.sph	14229	20141108	201643	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_202028_S4_scripted.sph	14229	20141108	202028	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201620_O1_scripted.sph	14229	20141108	201620	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_202001_S3_scripted.sph	14229	20141108	202001	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201810_O3_scripted.sph	14229	20141108	201810	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201655_C6_scripted.sph	14229	20141108	201655	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201710_O2_scripted.sph	14229	20141108	201710	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201856_O5_scripted.sph	14229	20141108	201856	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_202010_S1_scripted.sph	14229	20141108	202010	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201837_O6_scripted.sph	14229	20141108	201837	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201938_T2_scripted.sph	14229	20141108	201938	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_202052_S7_scripted.sph	14229	20141108	202052	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_202105_S9_scripted.sph	14229	20141108	202105	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_202037_N1_scripted.sph	14229	20141108	202037	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201916_D3_scripted.sph	14229	20141108	201916	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201929_S5_scripted.sph	14229	20141108	201929	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201702_T1_scripted.sph	14229	20141108	201702	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_202018_A1_scripted.sph	14229	20141108	202018	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201847_S2_scripted.sph	14229	20141108	201847	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201607_R1_scripted.sph	14229	20141108	201607	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201751_C1_scripted.sph	14229	20141108	201751	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201949_D2_scripted.sph	14229	20141108	201949	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14229_20141108_201802_C2_scripted.sph	14229	20141108	201802	14229	inLine	WESTERN	F	STREET	29	TELKOMSEL	ADVAN	0	8000
BABEL_OP3_402_14350_20141104_165913_A1_scripted.sph	14350	20141104	165913	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165945_S7_scripted.sph	14350	20141104	165945	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165821_S5_scripted.sph	14350	20141104	165821	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165736_S2_scripted.sph	14350	20141104	165736	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165924_S4_scripted.sph	14350	20141104	165924	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165832_T2_scripted.sph	14350	20141104	165832	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165716_M1_scripted.sph	14350	20141104	165716	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165724_O6_scripted.sph	14350	20141104	165724	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165853_S3_scripted.sph	14350	20141104	165853	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165553_T1_scripted.sph	14350	20141104	165553	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165808_D3_scripted.sph	14350	20141104	165808	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165745_O5_scripted.sph	14350	20141104	165745	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165705_C4_scripted.sph	14350	20141104	165705	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165628_S8_scripted.sph	14350	20141104	165628	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165959_S9_scripted.sph	14350	20141104	165959	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165511_O1_scripted.sph	14350	20141104	165511	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165800_S6_scripted.sph	14350	20141104	165800	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165842_D2_scripted.sph	14350	20141104	165842	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165534_D1_scripted.sph	14350	20141104	165534	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165905_S1_scripted.sph	14350	20141104	165905	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165458_R1_scripted.sph	14350	20141104	165458	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165637_C1_scripted.sph	14350	20141104	165637	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165522_O8_scripted.sph	14350	20141104	165522	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165602_O2_scripted.sph	14350	20141104	165602	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165545_C6_scripted.sph	14350	20141104	165545	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165656_O3_scripted.sph	14350	20141104	165656	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165934_N1_scripted.sph	14350	20141104	165934	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14350_20141104_165648_C2_scripted.sph	14350	20141104	165648	14350	inLine	CENTRAL	M	HOME_OFFICE_MOBILE	25	ESIA	NOKIA	0	8000
BABEL_OP3_402_14807_20141126_174722_C1_scripted.sph	14807	20141126	174722	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_174646_O2_scripted.sph	14807	20141126	174646	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_174628_C6_scripted.sph	14807	20141126	174628	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_175041_S9_scripted.sph	14807	20141126	175041	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_174849_D3_scripted.sph	14807	20141126	174849	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_174740_O3_scripted.sph	14807	20141126	174740	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_174932_S3_scripted.sph	14807	20141126	174932	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_175026_S7_scripted.sph	14807	20141126	175026	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
BABEL_OP3_402_14807_20141126_174542_R1_scripted.sph	14807	20141126	174542	14807	inLine	CENTRAL	M	MICROPHONE	48	XL	MITO	0	8000
